"rules" "support" "confidence" "coverage" "lift" "count"
"3248" "{Baju Kaos Anak - Karakter Kartun,Blouse Denim} => {Cover Koper}" 0.0101449275362319 0.5 0.0202898550724638 1.58839779005525 35
"3387" "{Jeans Jumbo,Tank Top} => {Cover Koper}" 0.00956521739130435 0.5 0.0191304347826087 1.58839779005525 33
"3574" "{Celana Pendek Green/Hijau,Tas Waist Bag} => {Cover Koper}" 0.0104347826086957 0.5 0.0208695652173913 1.58839779005525 36
"3804" "{Celana Pendek Jeans,Tali Pinggang Anak} => {Cover Koper}" 0.0179710144927536 0.5 0.0359420289855072 1.58839779005525 62
"3964" "{Tank Top,Tas Ransel Mini} => {Cover Koper}" 0.0104347826086957 0.5 0.0208695652173913 1.58839779005525 36
"2799" "{Baju Kaos Anak - Superheroes,Dompet Kulit Pria} => {Baju Kemeja Putih}" 0.00753623188405797 0.577777777777778 0.0130434782608696 1.58831341301461 26
"3464" "{Celana Pendek Jeans,Kaos} => {Baju Batik Wanita}" 0.0295652173913043 0.603550295857988 0.0489855072463768 1.58707966517535 102
"2675" "{Baju Renang Pria Dewasa,Sepatu Sport merk Z} => {Celana Jogger Casual}" 0.0101449275362319 0.522388059701492 0.0194202898550725 1.58647782215682 35
"1596" "{Obat Penumbuh Rambut,Tali Pinggang Gesper Pria} => {Baju Batik Wanita}" 0.0110144927536232 0.603174603174603 0.0182608695652174 1.58609175377468 38
"732" "{Baju Renang Anak Perempuan,Tas Makeup} => {Baju Batik Wanita}" 0.0118840579710145 0.602941176470588 0.0197101449275362 1.58547794117647 41
"2826" "{Dompet Kulit Pria,Tas Waist Bag} => {Serum Vitamin}" 0.0139130434782609 0.774193548387097 0.0179710144927536 1.58514406049584 48
"551" "{Tas Travel,Woman Ripped Jeans } => {Celana Jogger Casual}" 0.00347826086956522 0.521739130434783 0.00666666666666667 1.58450704225352 12
"1462" "{Hair Dryer,Hair Tonic} => {Celana Jogger Casual}" 0.00695652173913044 0.521739130434783 0.0133333333333333 1.58450704225352 24
"1885" "{Sepatu Sekolah Hitam W,Tali Pinggang Gesper Pria} => {Celana Jogger Casual}" 0.0104347826086957 0.521739130434783 0.02 1.58450704225352 36
"3109" "{Baju Kaos Anak - Superheroes,Tali Pinggang Anak} => {Serum Vitamin}" 0.0118840579710145 0.773584905660377 0.0153623188405797 1.58389787805834 41
"1599" "{Obat Penumbuh Rambut,Sepatu Sandal Anak} => {Baju Batik Wanita}" 0.0153623188405797 0.602272727272727 0.0255072463768116 1.58372020509978 53
"4063" "{Celana Tactical ,Sepatu Sport merk Z} => {Celana Jogger Casual}" 0.0249275362318841 0.521212121212121 0.0478260869565217 1.58290653008963 86
"639" "{Celana Pendek Casual,Kuas Makeup } => {Serum Vitamin}" 0.00492753623188406 0.772727272727273 0.0063768115942029 1.58214189371459 17
"1019" "{Tas Makeup,Tas Waist Bag} => {Serum Vitamin}" 0.00492753623188406 0.772727272727273 0.0063768115942029 1.58214189371459 17
"1991" "{Celana Pendek Casual,Sepatu Kulit Casual} => {Serum Vitamin}" 0.00985507246376812 0.772727272727273 0.0127536231884058 1.58214189371459 34
"3919" "{Celana Pendek Casual,Tas Waist Bag} => {Serum Vitamin}" 0.0226086956521739 0.772277227722772 0.0292753623188406 1.58122043658372 78
"3928" "{Dompet Card Holder,Tas Waist Bag} => {Serum Vitamin}" 0.0284057971014493 0.771653543307087 0.0368115942028986 1.57994345662282 98
"1968" "{Sepatu Kulit Casual,Shampo Anti Dandruff} => {Serum Vitamin}" 0.00782608695652174 0.771428571428571 0.0101449275362319 1.57948283170835 27
"1054" "{Sepatu Sport merk Z,Tas Makeup} => {Celana Jogger Casual}" 0.00376811594202899 0.52 0.0072463768115942 1.57922535211268 13
"3632" "{Baju Renang Wanita Dewasa,Celana Tactical } => {Celana Jogger Casual}" 0.011304347826087 0.52 0.0217391304347826 1.57922535211268 39
"3336" "{Atasan Kaos Putih,Blouse Denim} => {Baju Kemeja Putih}" 0.00782608695652174 0.574468085106383 0.0136231884057971 1.57921505467492 27
"465" "{Hair Dryer,Tas Kulit Selempang} => {Baju Batik Wanita}" 0.00434782608695652 0.6 0.0072463768115942 1.57774390243902 15
"1014" "{Shampo Anti Dandruff,Tas Makeup} => {Baju Batik Wanita}" 0.00347826086956522 0.6 0.00579710144927536 1.57774390243902 12
"1222" "{Cream Whitening,Dompet Kulit Pria} => {Baju Batik Wanita}" 0.00347826086956522 0.6 0.00579710144927536 1.57774390243902 12
"1496" "{Obat Penumbuh Rambut,Tas Multifungsi} => {Baju Batik Wanita}" 0.00347826086956522 0.6 0.00579710144927536 1.57774390243902 12
"1528" "{Obat Penumbuh Rambut,Tas Pinggang Wanita} => {Baju Batik Wanita}" 0.00434782608695652 0.6 0.0072463768115942 1.57774390243902 15
"1547" "{Obat Penumbuh Rambut,Tas Ransel Mini} => {Baju Batik Wanita}" 0.00608695652173913 0.6 0.0101449275362319 1.57774390243902 21
"1553" "{Celana Tactical ,Obat Penumbuh Rambut} => {Baju Batik Wanita}" 0.00782608695652174 0.6 0.0130434782608696 1.57774390243902 27
"4036" "{Celana Tactical ,Sweater Top Panjang} => {Baju Batik Wanita}" 0.0156521739130435 0.6 0.0260869565217391 1.57774390243902 54
"3421" "{Jeans Jumbo,Tali Pinggang Gesper Pria} => {Celana Jogger Casual}" 0.0231884057971014 0.519480519480519 0.0446376811594203 1.57764770440827 80
"3695" "{Flat Shoes Ballerina,Tas Pinggang Wanita} => {Celana Jogger Casual}" 0.0115942028985507 0.519480519480519 0.0223188405797101 1.57764770440827 40
"3867" "{Dompet Card Holder,Shampo Anti Dandruff} => {Baju Kemeja Putih}" 0.0249275362318841 0.573333333333333 0.0434782608695652 1.57609561752988 86
"3947" "{Tali Pinggang Gesper Pria,Tas Waist Bag} => {Baju Batik Wanita}" 0.0342028985507246 0.598984771573604 0.0571014492753623 1.57507428500681 118
"494" "{Baju Kemeja Putih,Tas Kulit Selempang} => {Serum Vitamin}" 0.0115942028985507 0.769230769230769 0.0150724637681159 1.57498288062086 40
"1381" "{Hair Tonic,Tali Pinggang Anak} => {Celana Jogger Casual}" 0.00405797101449275 0.518518518518518 0.00782608695652174 1.57472613458529 14
"2365" "{Hair and Scalp,Koper Fiber} => {Celana Jogger Casual}" 0.00811594202898551 0.518518518518518 0.0156521739130435 1.57472613458529 28
"2633" "{Baju Renang Pria Dewasa,Celana Tactical } => {Celana Jogger Casual}" 0.00811594202898551 0.518518518518518 0.0156521739130435 1.57472613458529 28
"3966" "{Celana Tactical ,Tas Ransel Mini} => {Baju Batik Wanita}" 0.0202898550724638 0.598290598290598 0.0339130434782609 1.57324890556598 70
"2370" "{Dompet Card Holder,Koper Fiber} => {Celana Jogger Casual}" 0.00840579710144928 0.517857142857143 0.016231884057971 1.57271755533199 29
"3044" "{Gembok Koper,Hair and Scalp} => {Celana Jogger Casual}" 0.00840579710144928 0.517857142857143 0.016231884057971 1.57271755533199 29
"2416" "{Koper Fiber,Sepatu Sandal Anak} => {Shampo Biasa}" 0.0501449275362319 0.945355191256831 0.0530434782608696 1.57179537823425 173
"1878" "{Sepatu Sekolah Hitam W,Wedges Hitam} => {Serum Vitamin}" 0.00956521739130435 0.767441860465116 0.012463768115942 1.5713201297357 33
"2758" "{Blouse Denim,Dompet STNK Gantungan} => {Baju Kemeja Putih}" 0.00811594202898551 0.571428571428571 0.0142028985507246 1.570859419465 28
"2793" "{Dompet Kulit Pria,Minyak Rambut} => {Baju Kemeja Putih}" 0.00579710144927536 0.571428571428571 0.0101449275362319 1.570859419465 20
"548" "{Hair and Scalp,Woman Ripped Jeans } => {Celana Jogger Casual}" 0.00434782608695652 0.517241379310345 0.00840579710144928 1.57084749878582 15
"427" "{Tas Kulit Selempang,Tas Waist Bag} => {Shampo Biasa}" 0.00492753623188406 0.944444444444444 0.00521739130434783 1.57028112449799 17
"2037" "{Sepatu Kulit Casual,Shampo Biasa} => {Baju Batik Wanita}" 0.0240579710144928 0.597122302158273 0.0402898550724638 1.57017678540095 83
"814" "{Baju Renang Anak Perempuan,Sepatu Sandal Anak} => {Serum Vitamin}" 0.00666666666666667 0.766666666666667 0.00869565217391304 1.56973293768546 23
"1704" "{Sunblock Cream,Tas Travel} => {Serum Vitamin}" 0.02 0.766666666666667 0.0260869565217391 1.56973293768546 69
"1780" "{Baju Renang Wanita Dewasa,Sepatu Sekolah Hitam W} => {Serum Vitamin}" 0.00666666666666667 0.766666666666667 0.00869565217391304 1.56973293768546 23
"3444" "{Kaos,Tas Waist Bag} => {Serum Vitamin}" 0.0142028985507246 0.765625 0.0185507246376812 1.56760014836795 49
"1940" "{Jeans Jumbo,Sepatu Kulit Casual} => {Celana Jogger Casual}" 0.00463768115942029 0.516129032258065 0.00898550724637681 1.56746933212176 16
"2981" "{Baju Kaos Anak - Karakter Kartun,Gembok Koper} => {Celana Jogger Casual}" 0.00463768115942029 0.516129032258065 0.00898550724637681 1.56746933212176 16
"4175" "{Blouse Denim,Dompet Card Holder} => {Baju Kemeja Putih}" 0.0295652173913043 0.569832402234637 0.0518840579710145 1.56647154399163 102
"1602" "{Cover Koper,Obat Penumbuh Rambut} => {Baju Batik Wanita}" 0.0153623188405797 0.595505617977528 0.0257971014492754 1.56592559605371 53
"633" "{Kuas Makeup ,Sweater Top Panjang} => {Serum Vitamin}" 0.00376811594202899 0.764705882352941 0.00492753623188406 1.56571827544074 13
"642" "{Blouse Denim,Kuas Makeup } => {Serum Vitamin}" 0.00376811594202899 0.764705882352941 0.00492753623188406 1.56571827544074 13
"1732" "{Sepatu Sekolah Hitam W,Tas Multifungsi} => {Serum Vitamin}" 0.00376811594202899 0.764705882352941 0.00492753623188406 1.56571827544074 13
"1026" "{Celana Tactical ,Tas Makeup} => {Shampo Biasa}" 0.00463768115942029 0.941176470588235 0.00492753623188406 1.56484762579731 16
"1372" "{Hair Tonic,Tas Pinggang Wanita} => {Celana Jogger Casual}" 0.00492753623188406 0.515151515151515 0.00956521739130435 1.56450064020487 17
"1713" "{Sunblock Cream,Tali Pinggang Gesper Pria} => {Baju Kemeja Putih}" 0.00956521739130435 0.568965517241379 0.0168115942028985 1.56408847369144 33
"4243" "{Hair and Scalp,Sepatu Sandal Anak} => {Baju Kemeja Putih}" 0.031304347826087 0.568421052631579 0.0550724637681159 1.56259173830992 108
"2430" "{Baju Batik Wanita,Koper Fiber} => {Shampo Biasa}" 0.0536231884057971 0.939086294416244 0.0571014492753623 1.5613723931258 185
"1253" "{Cream Whitening,Shampo Anti Dandruff} => {Baju Batik Wanita}" 0.00550724637681159 0.59375 0.00927536231884058 1.56130907012195 19
"3158" "{Baju Kaos Anak - Superheroes,Celana Pendek Jeans} => {Baju Kemeja Putih}" 0.0133333333333333 0.567901234567901 0.0234782608695652 1.56116275638188 46
"764" "{Baju Renang Anak Perempuan,Tas Ransel Mini} => {Shampo Biasa}" 0.0133333333333333 0.938775510204082 0.0142028985507246 1.56085566756823 46
"767" "{Baju Renang Anak Perempuan,Celana Tactical } => {Shampo Biasa}" 0.00434782608695652 0.9375 0.00463768115942029 1.55873493975904 15
"3795" "{Hair and Scalp,Tali Pinggang Anak} => {Baju Kemeja Putih}" 0.0159420289855072 0.56701030927835 0.0281159420289855 1.5587135992114 55
"2277" "{Jeans Jumbo,Koper Fiber} => {Baju Batik Wanita}" 0.00463768115942029 0.592592592592593 0.00782608695652174 1.55826558265583 16
"2615" "{Baju Renang Pria Dewasa,Tas Ransel Mini} => {Celana Jogger Casual}" 0.00579710144927536 0.512820512820513 0.011304347826087 1.55742145178765 20
"3120" "{Baju Kaos Anak - Superheroes,Tas Ransel Mini} => {Baju Kemeja Putih}" 0.00869565217391304 0.566037735849057 0.0153623188405797 1.55603999097948 30
"2433" "{Koper Fiber,Shampo Biasa} => {Serum Vitamin}" 0.0521739130434783 0.759493670886076 0.068695652173913 1.5550463884611 180
"1550" "{Obat Penumbuh Rambut,Tank Top} => {Baju Batik Wanita}" 0.00376811594202899 0.590909090909091 0.0063768115942029 1.55383869179601 13
"2601" "{Baju Renang Pria Dewasa,Baju Renang Wanita Dewasa} => {Celana Jogger Casual}" 0.0063768115942029 0.511627906976744 0.012463768115942 1.55379954143465 22
"1931" "{Baju Kaos Anak - Superheroes,Sepatu Kulit Casual} => {Baju Kemeja Putih}" 0.00376811594202899 0.565217391304348 0.00666666666666667 1.55378486055777 13
"3748" "{Hair and Scalp,Sepatu Sport merk Y} => {Baju Kemeja Putih}" 0.0150724637681159 0.565217391304348 0.0266666666666667 1.55378486055777 52
"1789" "{Sepatu Sekolah Hitam W,Sepatu Sport merk Y} => {Serum Vitamin}" 0.0063768115942029 0.758620689655172 0.00840579710144928 1.5532589788192 22
"2780" "{Dompet STNK Gantungan,Sepatu Sandal Anak} => {Baju Kemeja Putih}" 0.0139130434782609 0.564705882352941 0.0246376811594203 1.55237872041247 48
"3438" "{Kaos,Tas Pinggang Wanita} => {Celana Jogger Casual}" 0.00666666666666667 0.511111111111111 0.0130434782608696 1.55223004694836 23
"421" "{Baju Renang Wanita Dewasa,Tas Kulit Selempang} => {Shampo Biasa}" 0.00405797101449275 0.933333333333333 0.00434782608695652 1.55180722891566 14
"754" "{Baju Renang Anak Perempuan,Tas Pinggang Wanita} => {Shampo Biasa}" 0.0121739130434783 0.933333333333333 0.0130434782608696 1.55180722891566 42
"1753" "{Baju Kaos Anak - Superheroes,Sepatu Sekolah Hitam W} => {Shampo Biasa}" 0.00811594202898551 0.933333333333333 0.00869565217391304 1.55180722891566 28
"2263" "{Baju Kaos Anak - Superheroes,Koper Fiber} => {Shampo Biasa}" 0.00811594202898551 0.933333333333333 0.00869565217391304 1.55180722891566 28
"4206" "{Blouse Denim,Cover Koper} => {Baju Kemeja Putih}" 0.0266666666666667 0.56441717791411 0.0472463768115942 1.55158507075991 92
"4104" "{Sepatu Sport merk Z,Sweater Top Panjang} => {Celana Jogger Casual}" 0.0205797101449275 0.510791366906475 0.0402898550724638 1.55125899280576 71
"4027" "{Tali Pinggang Gesper Pria,Tank Top} => {Baju Kemeja Putih}" 0.0228985507246377 0.564285714285714 0.0405797101449275 1.55122367672168 79
"4429" "{Sepatu Sandal Anak,Shampo Biasa} => {Serum Vitamin}" 0.169275362318841 0.756476683937824 0.223768115942029 1.54886917482819 584
"3427" "{Jeans Jumbo,Serum Vitamin} => {Celana Jogger Casual}" 0.0295652173913043 0.51 0.0579710144927536 1.54885563380282 102
"3147" "{Baju Kaos Anak - Superheroes,Dompet Card Holder} => {Baju Kemeja Putih}" 0.0115942028985507 0.563380281690141 0.0205797101449275 1.54873463890915 40
"4178" "{Blouse Denim,Tas Travel} => {Baju Kemeja Putih}" 0.0168115942028986 0.563106796116505 0.0298550724637681 1.54798282597764 58
"4181" "{Blouse Denim,Dompet Flip Cover} => {Baju Kemeja Putih}" 0.0194202898550725 0.563025210084034 0.0344927536231884 1.54775854564934 67
"1044" "{Tas Makeup,Tas Travel} => {Shampo Biasa}" 0.0115942028985507 0.930232558139535 0.012463768115942 1.54665172317176 40
"3170" "{Baju Kaos Anak - Superheroes,Celana Jeans Sobek Wanita} => {Shampo Biasa}" 0.0231884057971014 0.930232558139535 0.0249275362318841 1.54665172317176 80
"692" "{Kuas Makeup ,Sepatu Sandal Anak} => {Baju Kemeja Putih}" 0.00521739130434783 0.5625 0.00927536231884058 1.54631474103586 18
"3835" "{Shampo Anti Dandruff,Tas Waist Bag} => {Baju Kemeja Putih}" 0.0130434782608696 0.5625 0.0231884057971014 1.54631474103586 45
"3473" "{Kaos,Sepatu Sport merk Z} => {Celana Jogger Casual}" 0.0168115942028986 0.508771929824561 0.0330434782608696 1.54512601927354 58
"2642" "{Baju Renang Pria Dewasa,Celana Pendek Casual} => {Celana Jogger Casual}" 0.00869565217391304 0.508474576271186 0.0171014492753623 1.54422296490809 30
"4191" "{Blouse Denim,Celana Jeans Sobek Wanita} => {Baju Kemeja Putih}" 0.023768115942029 0.561643835616438 0.0423188405797101 1.54396114173443 82
"739" "{Baju Renang Anak Perempuan,Dompet Kulit Pria} => {Shampo Biasa}" 0.00376811594202899 0.928571428571429 0.00405797101449275 1.54388984509466 13
"2340" "{Celana Tactical ,Koper Fiber} => {Shampo Biasa}" 0.011304347826087 0.928571428571429 0.0121739130434783 1.54388984509466 39
"3622" "{Baju Renang Wanita Dewasa,Tas Waist Bag} => {Serum Vitamin}" 0.0150724637681159 0.753623188405797 0.02 1.54302670623145 52
"3349" "{Atasan Kaos Putih,Dompet Flip Cover} => {Celana Jogger Casual}" 0.00927536231884058 0.507936507936508 0.0182608695652174 1.54258886653253 32
"4134" "{Celana Jeans Sobek Wanita,Flat Shoes Ballerina} => {Celana Jogger Casual}" 0.0191304347826087 0.507692307692308 0.0376811594202899 1.54184723726977 66
"3890" "{Sepatu Sandal Anak,Shampo Anti Dandruff} => {Baju Kemeja Putih}" 0.0240579710144928 0.560810810810811 0.0428985507246377 1.54167115322494 83
"2072" "{Baju Kaos Anak - Superheroes,Tas Multifungsi} => {Baju Batik Wanita}" 0.00492753623188406 0.586206896551724 0.00840579710144928 1.54147392767031 17
"2387" "{Hair Dryer,Koper Fiber} => {Celana Jogger Casual}" 0.00985507246376812 0.507462686567164 0.0194202898550725 1.54114988438091 34
"1010" "{Tas Makeup,Tas Pinggang Wanita} => {Shampo Biasa}" 0.0110144927536232 0.926829268292683 0.0118840579710145 1.54099324125771 38
"1466" "{Celana Jeans Sobek Wanita,Hair Tonic} => {Shampo Biasa}" 0.0144927536231884 0.925925925925926 0.0156521739130435 1.53949129852744 50
"792" "{Baju Renang Anak Perempuan,Tas Travel} => {Baju Batik Wanita}" 0.0139130434782609 0.585365853658537 0.023768115942029 1.53926234384295 48
"3691" "{Celana Tactical ,Tas Pinggang Wanita} => {Celana Jogger Casual}" 0.0115942028985507 0.506329113924051 0.0228985507246377 1.5377072561954 40
"3264" "{Baju Kaos Anak - Karakter Kartun,Celana Jeans Sobek Wanita} => {Shampo Biasa}" 0.0249275362318841 0.924731182795699 0.0269565217391304 1.53750485814225 86
"3646" "{Baju Renang Wanita Dewasa,Hair and Scalp} => {Baju Kemeja Putih}" 0.0165217391304348 0.558823529411765 0.0295652173913043 1.5362081087415 57
"333" "{Dompet Unisex,Sepatu Sport merk Z} => {Serum Vitamin}" 0.00347826086956522 0.75 0.00463768115942029 1.53560830860534 12
"349" "{Baju Kemeja Putih,Dompet Unisex} => {Serum Vitamin}" 0.00434782608695652 0.75 0.00579710144927536 1.53560830860534 15
"1062" "{Sepatu Sandal Anak,Tas Makeup} => {Serum Vitamin}" 0.00782608695652174 0.75 0.0104347826086957 1.53560830860534 27
"2283" "{Kaos,Koper Fiber} => {Serum Vitamin}" 0.00521739130434783 0.75 0.00695652173913044 1.53560830860534 18
"2288" "{Koper Fiber,Tas Sekolah Anak Laki-laki} => {Serum Vitamin}" 0.00782608695652174 0.75 0.0104347826086957 1.53560830860534 27
"2737" "{Dompet STNK Gantungan,Tali Pinggang Anak} => {Serum Vitamin}" 0.00869565217391304 0.75 0.0115942028985507 1.53560830860534 30
"2878" "{Baju Kaos Anak - Superheroes,Minyak Rambut} => {Serum Vitamin}" 0.00956521739130435 0.75 0.0127536231884058 1.53560830860534 33
"2897" "{Baju Renang Wanita Dewasa,Minyak Rambut} => {Serum Vitamin}" 0.00956521739130435 0.75 0.0127536231884058 1.53560830860534 33
"3974" "{Celana Pendek Casual,Tas Ransel Mini} => {Celana Jogger Casual}" 0.0130434782608696 0.50561797752809 0.0257971014492754 1.53554755499288 45
"3355" "{Atasan Kaos Putih,Celana Jeans Sobek Wanita} => {Celana Jogger Casual}" 0.0133333333333333 0.505494505494505 0.0263768115942029 1.53517257390497 46
"991" "{Koper Fiber,Tas Makeup} => {Shampo Biasa}" 0.00347826086956522 0.923076923076923 0.00376811594202899 1.53475440222428 12
"1189" "{Celana Panjang Format Hitam,Sepatu Sandal Anak} => {Baju Kemeja Putih}" 0.00695652173913044 0.558139534883721 0.012463768115942 1.53432780505883 24
"4209" "{Blouse Denim,Celana Jogger Casual} => {Baju Kemeja Putih}" 0.0347826086956522 0.558139534883721 0.0623188405797101 1.53432780505883 120
"1297" "{Cream Whitening,Sepatu Sport merk Z} => {Baju Batik Wanita}" 0.00811594202898551 0.583333333333333 0.0139130434782609 1.53391768292683 28
"1515" "{Jeans Jumbo,Obat Penumbuh Rambut} => {Baju Batik Wanita}" 0.00811594202898551 0.583333333333333 0.0139130434782609 1.53391768292683 28
"1935" "{Baju Kaos Anak - Karakter Kartun,Sepatu Kulit Casual} => {Baju Batik Wanita}" 0.00405797101449275 0.583333333333333 0.00695652173913044 1.53391768292683 14
"4011" "{Hair and Scalp,Tank Top} => {Baju Kemeja Putih}" 0.0197101449275362 0.557377049180328 0.0353623188405797 1.53223172882242 68
"4246" "{Cover Koper,Hair and Scalp} => {Baju Kemeja Putih}" 0.0339130434782609 0.557142857142857 0.0608695652173913 1.53158793397837 117
"3665" "{Baju Renang Wanita Dewasa,Sepatu Sport merk Z} => {Celana Jogger Casual}" 0.0176811594202899 0.504132231404959 0.0350724637681159 1.53103538586893 61
"3714" "{Sepatu Sport merk Z,Tas Pinggang Wanita} => {Celana Jogger Casual}" 0.0188405797101449 0.503875968992248 0.0373913043478261 1.53025712414019 65
"231" "{Hair Dye,Shampo Biasa} => {Baju Kemeja Putih}" 0.00434782608695652 0.555555555555556 0.00782608695652174 1.52722443559097 15
"443" "{Blouse Denim,Tas Kulit Selempang} => {Shampo Biasa}" 0.00318840579710145 0.916666666666667 0.00347826086956522 1.52409638554217 11
"500" "{Serum Vitamin,Tas Kulit Selempang} => {Shampo Biasa}" 0.0159420289855072 0.916666666666667 0.0173913043478261 1.52409638554217 55
"989" "{Tas Makeup,Tas Multifungsi} => {Shampo Biasa}" 0.00318840579710145 0.916666666666667 0.00347826086956522 1.52409638554217 11
"3823" "{Sepatu Sandal Anak,Tali Pinggang Anak} => {Serum Vitamin}" 0.0353623188405797 0.74390243902439 0.047536231884058 1.52312368821018 122
"389" "{Celana Pendek Jeans,Mascara} => {Baju Batik Wanita}" 0.00318840579710145 0.578947368421053 0.00550724637681159 1.52238446726573 11
"821" "{Baju Kemeja Putih,Baju Renang Anak Perempuan} => {Baju Batik Wanita}" 0.0063768115942029 0.578947368421053 0.0110144927536232 1.52238446726573 22
"2023" "{Sepatu Kulit Casual,Sepatu Sandal Anak} => {Baju Batik Wanita}" 0.0107246376811594 0.578125 0.0185507246376812 1.52022198932927 37
"3553" "{Sepatu Sandal Anak,Tas Sekolah Anak Laki-laki} => {Serum Vitamin}" 0.027536231884058 0.7421875 0.0371014492753623 1.51961238872404 95
"2319" "{Koper Fiber,Shampo Anti Dandruff} => {Baju Batik Wanita}" 0.00753623188405797 0.577777777777778 0.0130434782608696 1.51930894308943 26
"3805" "{Celana Pendek Jeans,Tali Pinggang Anak} => {Serum Vitamin}" 0.0266666666666667 0.741935483870968 0.0359420289855072 1.51909639130851 92
"407" "{Mascara,Sepatu Sport merk Z} => {Celana Jogger Casual}" 0.00405797101449275 0.5 0.00811594202898551 1.51848591549296 14
"558" "{Sepatu Sport merk Z,Woman Ripped Jeans } => {Celana Jogger Casual}" 0.00463768115942029 0.5 0.00927536231884058 1.51848591549296 16
"1479" "{Hair Tonic,Serum Vitamin} => {Celana Jogger Casual}" 0.0144927536231884 0.5 0.0289855072463768 1.51848591549296 50
"1784" "{Sepatu Sekolah Hitam W,Tas Pinggang Wanita} => {Celana Jogger Casual}" 0.00492753623188406 0.5 0.00985507246376812 1.51848591549296 17
"2087" "{Jeans Jumbo,Tas Multifungsi} => {Celana Jogger Casual}" 0.00405797101449275 0.5 0.00811594202898551 1.51848591549296 14
"2259" "{Baju Kaos Anak - Superheroes,Koper Fiber} => {Celana Jogger Casual}" 0.00434782608695652 0.5 0.00869565217391304 1.51848591549296 15
"2313" "{Koper Fiber,Tali Pinggang Anak} => {Celana Jogger Casual}" 0.00666666666666667 0.5 0.0133333333333333 1.51848591549296 23
"2997" "{Gembok Koper,Kaos} => {Celana Jogger Casual}" 0.00666666666666667 0.5 0.0133333333333333 1.51848591549296 23
"3025" "{Gembok Koper,Tas Ransel Mini} => {Celana Jogger Casual}" 0.00492753623188406 0.5 0.00985507246376812 1.51848591549296 17
"3056" "{Gembok Koper,Sepatu Sport merk Z} => {Celana Jogger Casual}" 0.0118840579710145 0.5 0.023768115942029 1.51848591549296 41
"3292" "{Atasan Kaos Putih,Celana Pendek Green/Hijau} => {Celana Jogger Casual}" 0.00608695652173913 0.5 0.0121739130434783 1.51848591549296 21
"3297" "{Atasan Kaos Putih,Baju Renang Wanita Dewasa} => {Celana Jogger Casual}" 0.0063768115942029 0.5 0.0127536231884058 1.51848591549296 22
"3326" "{Atasan Kaos Putih,Sweater Top Panjang} => {Celana Jogger Casual}" 0.00927536231884058 0.5 0.0185507246376812 1.51848591549296 32
"3329" "{Atasan Kaos Putih,Flat Shoes Ballerina} => {Celana Jogger Casual}" 0.00927536231884058 0.5 0.0185507246376812 1.51848591549296 32
"4196" "{Blouse Denim,Sepatu Sport merk Z} => {Celana Jogger Casual}" 0.02 0.5 0.04 1.51848591549296 69
"3940" "{Celana Jeans Sobek Wanita,Tas Waist Bag} => {Shampo Biasa}" 0.0304347826086957 0.91304347826087 0.0333333333333333 1.51807228915663 105
"2404" "{Koper Fiber,Sepatu Sport merk Z} => {Serum Vitamin}" 0.012463768115942 0.741379310344828 0.0168115942028985 1.51795763839149 43
"2443" "{Baju Kaos Olahraga,Minyak Rambut} => {Baju Batik Wanita}" 0.00434782608695652 0.576923076923077 0.00753623188405797 1.51706144465291 15
"2923" "{Minyak Rambut,Sweater Top Panjang} => {Serum Vitamin}" 0.0107246376811594 0.74 0.0144927536231884 1.51513353115727 37
"4411" "{Celana Jogger Casual,Tali Pinggang Gesper Pria} => {Baju Kemeja Putih}" 0.0640579710144928 0.551122194513716 0.116231884057971 1.51503710842416 221
"2477" "{Baju Kaos Olahraga,Celana Pendek Green/Hijau} => {Shampo Biasa}" 0.023768115942029 0.911111111111111 0.0260869565217391 1.514859437751 82
"2783" "{Cover Koper,Dompet STNK Gantungan} => {Baju Kemeja Putih}" 0.0156521739130435 0.551020408163265 0.0284057971014493 1.51475729734125 54
"4193" "{Blouse Denim,Celana Jeans Sobek Wanita} => {Shampo Biasa}" 0.0385507246376812 0.910958904109589 0.0423188405797101 1.51460637068823 133
"3959" "{Baju Batik Wanita,Tas Waist Bag} => {Serum Vitamin}" 0.0518840579710145 0.739669421487603 0.0701449275362319 1.51445667901023 179
"1047" "{Celana Pendek Jeans,Tas Makeup} => {Baju Batik Wanita}" 0.00550724637681159 0.575757575757576 0.00956521739130435 1.51399667405765 19
"1743" "{Dompet Kulit Pria,Sepatu Sekolah Hitam W} => {Serum Vitamin}" 0.00492753623188406 0.739130434782609 0.00666666666666667 1.513353115727 17
"2315" "{Koper Fiber,Tali Pinggang Anak} => {Serum Vitamin}" 0.00985507246376812 0.739130434782609 0.0133333333333333 1.513353115727 34
"377" "{Hair and Scalp,Mascara} => {Baju Kemeja Putih}" 0.00318840579710145 0.55 0.00579710144927536 1.51195219123506 11
"451" "{Dompet Card Holder,Tas Kulit Selempang} => {Baju Kemeja Putih}" 0.00318840579710145 0.55 0.00579710144927536 1.51195219123506 11
"938" "{Hair and Scalp,Tas Tangan} => {Baju Kemeja Putih}" 0.00318840579710145 0.55 0.00579710144927536 1.51195219123506 11
"1013" "{Shampo Anti Dandruff,Tas Makeup} => {Baju Kemeja Putih}" 0.00318840579710145 0.55 0.00579710144927536 1.51195219123506 11
"2066" "{Gembok Koper,Tas Multifungsi} => {Baju Kemeja Putih}" 0.00318840579710145 0.55 0.00579710144927536 1.51195219123506 11
